id,name,category_id,address,rating,location,Image_url
place_8cd482dfd23c,Taman Simalem Resort,cat_oAsRjVBqyzml-tBA,"Kodon-Kodon, Kec. Merek, Kabupaten Karo, Sumatera Utara 22173",4.1,"[2.892751385320025, 98.49536028160996]",https://www.tamansimalem.com/wp-content/uploads/2023/03/HOME-2.-scaled.jpg
place_c768f0c27ad4,Air Terjun Si Piso-piso,cat_LgHRkZdANPDP6ttv,"Tongging, Kec. Merek, Kabupaten Karo, Sumatera Utara 22173",3.2,"[2.9166480211394923, 98.51986857520171]",https://lh5.googleusercontent.com/p/AF1QipMso38ebWrcE99b-bW5RRSgnrCAhlP0NMeWwaXr=w408-h306-k-no
place_57b10d793ce3,Deleng Sibuaten (kampung Naga Lingga Desa Merek),cat_LgHRkZdANPDP6ttv,"WCCG+9GQ, Pancur Batu, Kec. Merek, Kabupaten Karo, Sumatera Utara 22173",3.9,"[2.9212199396508183, 98.42682410589265]",https://assets.kompasiana.com/items/album/2022/03/26/whatsapp-image-2022-03-26-at-18-32-16-623f1a65274a7a3050507892.jpeg?t=o&v=770
place_f13270790553,Museum Daerah Langkat,cat_NWLlqpq6cnjunZ5X,"VCRG+X7J, Pekan Tj. Pura, Kec. Tj. Pura, Kabupaten Langkat, Sumatera Utara 20853",3.8,"[3.892632965370977, 98.42628903012618]",https://akcdn.detik.net.id/community/media/visual/2024/01/26/gedung-kerapatan-kesultanan-langkat-yang-saat-ini-menjadi-museum-daerah-langkat-dok-cagar-budaya-pemprov-sumut_169.jpeg?w=700&q=90
place_f93629998696,Bukit Lawang,cat_LgHRkZdANPDP6ttv,"H42F+6XC, Jl. Orangutan, Bukit Lawang, Kec. Bohorok, Kabupaten Langkat, Sumatera Utara 20852",3.7,"[3.5501297412194996, 98.12496959710967]",https://1.bp.blogspot.com/-iUmIVm7Wuik/Wity0YnoITI/AAAAAAAAF9k/E1_hFqUi2mYjpAvFmH6gXYIGVIFJTas5ACLcBGAs/s1600/bukit%2Blawamng.jpg
place_f9da46e1af70,Masjid Azizi,cat_QCJZ9eD5PbAbDlv4,"VCRG+Q4W, Jl. Masjid No.1, Pekan Tj. Pura, Kec. Tj. Pura, Kabupaten Langkat, Sumatera Utara 20853",3.4,"[3.8916658618010285, 98.42444316095659]",https://lh5.googleusercontent.com/p/AF1QipP6bOdWtzj6tZxp3hJ7ntSG77S0QBDjGEwpW3zi=w408-h272-k-no
place_374e6bf3eb82,Kebun Teh Sidamanik,cat_LgHRkZdANPDP6ttv,"VW32+C3P, Jl. Pematang Purba - Parapat, Ambarisan, Kec. Sidamanik, Kabupaten Simalungun, Sumatera Utara 21171",3.6,"[2.8550213714739727, 98.89840415918154]",https://www.ninna.id/wp-content/uploads/2021/11/kebun-teh-sidamanik.jpeg
place_3036bcd708a8,Tanjung Unta,cat_LgHRkZdANPDP6ttv,"Jalan St. H.H. Damanik Tambun Raya Pamatang, Tigaras, Kec. Dolok Pardamean, Kabupaten Simalungun, Sumatera Utara 21186",3.1,"[2.7721907948879805, 98.8083287524373]",https://lh5.googleusercontent.com/p/AF1QipPWjU46SQihl35pEKGSuHW-DBmOZWTLSQc1bQqX=w426-h240-k-no
place_294404171ad5,Batu Lihi Star,cat_QCJZ9eD5PbAbDlv4,"QRHC+G25, Jl. Pematang Purba - Parapat, Pematang Tambun Raya, Kec. Pematang Sidamanik, Kabupaten Simalungun, Sumatera Utara 21186",3.7,"[2.7805456566992115, 98.82448914553412]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB9ucaKgPPYPu61qIioGFppEnKv1Q7ZKGjLlmexERuocYHTsx0HwLiOaCyNyPF6yUWZ6TjyT6Kbzm-mqzFBQIsdZpmIN9NgV1Z9CDHyRjnl7Uuh8WOV6k-do2qc-zQ9Ha6zDeffa=w529-h298-k-no
place_744020526150,Puncak Simarjarunjung,cat_LgHRkZdANPDP6ttv,"RQG9+CP8, Jl. Simarjarunjung, Tiga Runggu, Kec. Purba, Kabupaten Simalungun, Sumatera Utara 21163",4.3,"[2.826163664885181, 98.76973420842296]",https://lh5.googleusercontent.com/p/AF1QipPLwPGWlmPnIRcrLh7qqcCg42rOchj2MjhDg0x8=w408-h306-k-no
place_a9d44e70cffc,Hutan Lindung Aek Nauli,cat_LgHRkZdANPDP6ttv,"Jl. Lintas Utama Sumatera No.16, Sibaganding, Kec. Girsang Sipangan Bolon, Kabupaten Simalungun, Sumatera Utara 21174",3.4,"[2.7180033850385996, 98.94016242513932]",https://cdns.klimg.com/merdeka.com/i/w/news/2022/12/17/1503250/540x270/berkunjung-ke-kawasan-hutan-di-aek-nauli-ada-pohon-pinus-terbesar-di-dunia.jpg
place_4e1428db6445,Batu Malin Kundang,cat_NWLlqpq6cnjunZ5X,"2947+6RG, Air Manis, Kota Padang, Sumatera Barat",4.3,"[-0.9943512550195642, 100.36471407486067]",https://asset-2.tstatic.net/tribunkaltimwiki/foto/bank/images/malin-kundang.jpg
place_c6330f49c62f,Jembatan Sitti Nurbaya,cat_NWLlqpq6cnjunZ5X,"Jl. Kp. Batu, Batang Arau, Kec. Padang Sel., Kota Padang, Sumatera Barat",3.3,"[-0.9650627902941201, 100.35930664972133]",https://cdn.rri.co.id/berita/Bukittinggi/o/1725091959069-image_default_621cdac243335/nq7k1qa451vpttk.jpeg
place_58ea2caadcee,Museum Adityawarman,cat_NWLlqpq6cnjunZ5X,"Jl. Diponegoro No.10, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat 25114",3.1,"[-0.9555032615357222, 100.35639070774111]",https://museumadityawarman.sumbarprov.go.id/admin/artikel/WhatsApp_Image_2021-02-13_at_4_06_48_PM.jpeg
place_b17b11968ca0,Panorama Sitinjau Lauik,cat_LgHRkZdANPDP6ttv,"Unnamed Road, Indarung, Kec. Lubuk Kilangan, Kota Padang, Sumatera Barat 25168",4.2,"[-0.9383164607020228, 100.53487646912295]",https://i.ytimg.com/vi/Gb1iUd_iqXA/maxresdefault.jpg
place_23f60abbeae4,Pantai Carolina,cat_LgHRkZdANPDP6ttv,"Jl. Padang Painan, Bungus Selatan, Bungus Teluk Kabung, Bungus Sel., Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat 25226",4.2,"[-1.0354485666533875, 100.41292481736062]",https://indonesiatraveler.id/wp-content/uploads/2021/01/Padang-Pantai-Caroline3.png
place_f960e8e497af,Pantai Gandoriah,cat_LgHRkZdANPDP6ttv,Jl. SM. Abidin No.18 25513 Pariaman Sumatera Barat,3.4,"[-0.6249770406633, 100.11493963683145]",https://pesonakota.com/wp-content/uploads/Pantai-Gandoriah-Sumatera-Barat.png
place_97d29341caab,Pantai Nirwana,cat_LgHRkZdANPDP6ttv,"Jl. Raya Padang - Painan, Tlk. Bayur, Kec. Padang Sel., Kota Padang, Sumatera Barat 25227",3.6,"[-1.0150337747486977, 100.39790038361416]",https://www.itrip.id/wp-content/uploads/2021/09/Harga-Tiket-Pantai-Nirwana.jpg
place_c39312636e02,Pantai Padang,cat_LgHRkZdANPDP6ttv,"Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115",3.9,"[-0.9281195382744134, 100.3534700107904]",https://markastravel.com/wp-content/uploads/2022/06/pantai-di-padang-e1574373626964.jpg
place_7938c1a86776,Pantai Pasia Jambak,cat_LgHRkZdANPDP6ttv,"Jl. Teratai, Pasie Nan Tigo, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586",4.4,"[-0.8235451888373907, 100.30244329457622]",https://padangkita.com/wp-content/uploads/2023/06/VideoCapture_20230616-110246.jpg
place_729347e4562f,Pulau Pasumpahan,cat_LgHRkZdANPDP6ttv,"Tlk. Kabung Sel., Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat",3.7,"[-1.1197394496511905, 100.37023058454214]",https://media.suara.com/pictures/970x544/2022/05/17/37810-pulau-pasumpahan.jpg
place_872aa602ab08,Pulau Sikuai,cat_LgHRkZdANPDP6ttv,"Tlk. Kabung Sel., Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat",3.3,"[-1.1256309670382276, 100.35312847489656]",https://www.pesisir.net/wp-content/uploads/2021/05/Pulau-Sikuai-Padang.jpg
place_f4e4ab6ac190,Taman Raya Bung Hatta,cat_oAsRjVBqyzml-tBA,"3G4C+4WC, Indarung, Kec. Lubuk Kilangan, Kota Padang, Sumatera Barat 25168",3.5,"[-0.9445239883789204, 100.52319883235943]",https://lh5.googleusercontent.com/p/AF1QipP-5NHT9y_tmSJ4hFnxAQlJWmerN5SCk45cGVYQ=w408-h306-k-no
place_622556cc72a6,Taman Siti Nurbaya,cat_oAsRjVBqyzml-tBA,"29M5+VV6, Batang Arau, Kec. Padang Sel., Kota Padang, Sumatera Barat",3.1,"[-0.9630943181333523, 100.36323688667237]",https://assets.promediateknologi.id/crop/0x69:700x464/750x500/webp/photo/2022/08/12/1049697222.jpg
place_d0c057752f62,Benteng Fort de Kock,cat_NWLlqpq6cnjunZ5X,"M9X9+Q3W, Jl. Yos Sudarso, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",4.5,"[-0.3004036844283809, 100.36830828594898]",https://asset.kompas.com/crops/q3wQISgSI3G5qBopxXUqN-5q_CA=/0x0:740x493/1200x800/data/photo/2020/06/12/5ee2e6d3e7da1.jpg
place_a77c4bc77be5,Bukit Takuruang,cat_LgHRkZdANPDP6ttv,"Kawasan Wisata Tabiang Takuruang, Jorong Jambak, Sianok Anam Suku, Kec. Iv Koto, Kabupaten Agam, Sumatera Barat 26161",3.7,"[-0.3076878124220286, 100.34349642827812]",https://jadesta.com/imgpost/24898.jpg
place_43e37da80d00,Istana Bung Hatta,cat_NWLlqpq6cnjunZ5X,"M9V9+GH4, Bukit Cangang Kayu Ramang, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",3.6,"[-0.30613221317345024, 100.36987380868297]",https://rentalmobilpadang.co.id/wp-content/uploads/2019/04/istana-bung-hatta.jpg
place_3dddc42e7fa3,Jam Gadang,cat_NWLlqpq6cnjunZ5X,"Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",4.2,"[-0.30499781943540566, 100.3694128563947]",https://travelspromo.com/wp-content/uploads/2020/08/header-jam-gadang-ardian-mardiansyah-e1599124208323.jpg
place_bbe9f34e9108,Jembatan Limpapeh,cat_NWLlqpq6cnjunZ5X,"M9X9+PCH, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",3.3,"[-0.30051544068527275, 100.36893795984946]",https://rentalmobilpadang.co.id/wp-content/uploads/2019/04/jembatan-limpapeh.jpg
place_47f734054730,Jenjang 40,cat_NWLlqpq6cnjunZ5X,"M9WC+X9J, Aur Tajungkang Tengah Sawah, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",4.3,"[-0.3023919980855218, 100.37127246170408]",https://1.bp.blogspot.com/-RDJi9d8xnt0/Ty1O6XYdiPI/AAAAAAAAGNk/76Boo5sR_-A/s1600/jenjang40.jpg
place_f268de0f7833,Jenjang Koto Gadang,cat_NWLlqpq6cnjunZ5X,"M9P7+X9J, Kayu Kubu, Kec. Mandiangin Koto Selayan, Kota Bukittinggi, Sumatera Barat 26115",4.2,"[-0.3124107842450607, 100.36348302544928]",https://asset.kompas.com/crops/L082g5qLD53_DCLBoTbmG8_iI74=/197x1:780x390/750x500/data/photo/2022/05/22/628a218ce8a1f.jpg
place_f9e8e6e7976d,Puncak Taruko,cat_LgHRkZdANPDP6ttv,"Koto Gadang, Kec. Iv Koto, Kabupaten Agam, Sumatera Barat",3.9,"[-0.31481371616342824, 100.3475820831642]",https://blog.bookingtogo.com/wp-content/uploads/2022/12/View-Ngarai-Sianok-dari-Puncak-Taruko.jpg
place_93f3ca7c5c6f,Masjid Jamik Parabek,cat_QCJZ9eD5PbAbDlv4,"M97C+HWG, Simpang Parabek, Ladang Laweh, Kec. Banuhampu, Kabupaten Agam, Sumatera Barat 26181",4,"[-0.3358447266322028, 100.37292738075867]",https://scontent.fupg1-1.fna.fbcdn.net/v/t39.30808-6/462879982_4017113308612688_2748346359888662869_n.png?_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=nYX6XhE5xgIQ7kNvgFuwa-V&_nc_oc=Adn4JDHHnOPvW6IwpRHNUN6NGJLJMa7CFyE7wVNQT85RHk5ZIi5_2k1P3wpV37IV-V4&_nc_zt=23&_nc_ht=scontent.fupg1-1.fna&_nc_gid=Ir0Iw8XzMJXPvzCbnKap9A&oh=00_AYEhS4-SXYGBMu_UYmE_Bd4gKxH0i7mRy7_iHj1ybLj0dg&oe=67E7CC02
place_81cea0d95b78,Masjid Jamik Taluak Bukittinggi,cat_QCJZ9eD5PbAbDlv4,"M9CQ+W85, Jalan Padang Luar, Taluak Ampek Suku, Banuhampu, Taluak Ampek Suku, Kec. Banuhampu, Kabupaten Agam, Sumatera Barat 26181",3.1,"[-0.32759249842335003, 100.38869701752213]",https://arasynews.com/wp-content/uploads/2022/04/IMG_20220421_004333-720x414.jpg
place_279b0296deb6,Museum Rumah Kelahiran Bung Hatta,cat_NWLlqpq6cnjunZ5X,"Jl. Soekarno Hatta No.37, Campago Ipuh, Kec. Mandiangin Koto Selayan, Kota Bukittinggi, Sumatera Barat 26137",4.4,"[-0.3006242538072772, 100.37355353472228]",https://asset-2.tstatic.net/tribunpekanbarutravel/foto/bank/images/Museum-Rumah-Kelahiran-Bung-Hatta-di-Bukittinggi.jpg
place_eefebe54d700,Museum Tri Daya Eka Dharma,cat_NWLlqpq6cnjunZ5X,"Jl. Panorama No.22, Kayu Kubu, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",3.5,"[-0.30701374032084533, 100.3671462682019]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Tri_Daya_Eka_Dharma_Museum.jpg/338px-Tri_Daya_Eka_Dharma_Museum.jpg
place_41cbc720954d,Ngarai Sianok,cat_LgHRkZdANPDP6ttv,"Taman Jl. Panorama, Kayu Kubu, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",3.8,"[-0.3078342981560263, 100.3651855217402]",https://i.pinimg.com/originals/49/91/dd/4991dd115dc0cba815e13cb8418b0c5a.jpg
place_b58010a26538,Lubang Jepang Bukittinggi,cat_NWLlqpq6cnjunZ5X,"M9R8+W22, Jl. Panorama, Bukit Cangang Kayu Ramang, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26138",4.2,"[-0.3075861981527833, 100.36563143843134]",https://lh5.googleusercontent.com/p/AF1QipPCQ_UcHqCK9UiCK9xRCOBRZR70yrasBWqpAfpH=w408-h271-k-no
place_dc2a7c75776c,Taman Margasatwa dan Budaya Kinantan,cat_oAsRjVBqyzml-tBA,"Jl. Cindua Mato, Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26136",3,"[-0.30036927100823535, 100.3707415649042]",https://lh5.googleusercontent.com/p/AF1QipM4nLj2h8cY8clSKJ037Os1oj7yERnBPPgBz92o=w408-h306-k-no
place_1fa671a882c0,Tugu Pahlawan Tak Dikenal,cat_NWLlqpq6cnjunZ5X,"M9VC+92C, Jl. Khatib Sulaiman No.4 C, Aur Tajungkang Tengah Sawah, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26138",3.2,"[-0.3064851697658724, 100.37036682827811]",https://asset-2.tstatic.net/padang/foto/bank/images/Tugu-Pahlawan-Tak-Dikenal-di-Jalan-Khatib-Sulaiman1234567.jpg
place_a31cf21c197b,Danau Tarusan Kamang,cat_LgHRkZdANPDP6ttv,"Kamang Mudiak, Kec. Kamang Magek, Kabupaten Agam, Sumatera Barat 26152",3.2,"[-0.2021241285649812, 100.43239195908605]",https://lh5.googleusercontent.com/p/AF1QipMTjFVaJxVb3Puu36PQdPI1ntPk5c3_kqODUVd9=w408-h294-k-no
place_63c7db6deb79,Kelok 44,cat_QCJZ9eD5PbAbDlv4,"Kabupaten Agam, Sumatera Barat",4.3,"[-0.29990291280877507, 100.23782874450394]",https://lh5.googleusercontent.com/p/AF1QipP-DvWZ7n5jDRAP_qTshUcC-L6gLlqHxt697_Zn=w408-h306-k-no
place_7b84d32e7d64,Museum Rumah Kelahiran Buya Hamka,cat_NWLlqpq6cnjunZ5X,"J6V9+M8F, Sungai Batang, Kec. Tj. Raya, Kabupaten Agam, Sumatera Barat",3.5,"[-0.35569618151856314, 100.21848879740708]",https://indonesiakaya.com/wp-content/uploads/2020/10/buya_hamka_1290.jpg
place_38c361de48cd,Puncak Lawang,cat_LgHRkZdANPDP6ttv,"Jl. Panorama Puncak, Lawang, Kec. Matur, Kabupaten Agam, Sumatera Barat 26471",4.1,"[-0.26423751251594985, 100.24276516777657]",https://lh5.googleusercontent.com/p/AF1QipPUvBq2SpGs_bB2Ordcs5sqWcEZubUyrqid7_8K=w408-h270-k-no
place_e7e48f251f7d,Rumah Budaya Fadli Zon,cat_NWLlqpq6cnjunZ5X,"HCP4+77W, Aie Angek, Kec. Sepuluh Koto, Kabupaten Tanah Datar, Sumatera Barat 27151",4.1,"[-0.41362318557134586, 100.40664707097692]",https://img2.beritasatu.com/cache/beritasatu/910x580-2/1374803325.JPG
place_9253fad55b5d,Tabek Gadang Sungai Tanang,cat_QCJZ9eD5PbAbDlv4,"Sungai Tanang, Kec. Banuhampu, Kabupaten Agam, Sumatera Barat 26181",3.5,"[-0.3479346990687718, 100.37400194546792]",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/40/f3/94/mesjid.jpg?w=1600&h=900&s=1
place_970b9d3237ec,Janjang Sajuta,cat_QCJZ9eD5PbAbDlv4,"Unnamed Road, Pakan Sinayan, Banuhampu, Agam Regency, West Sumatra 26181",3.2,"[-0.3571436795009322, 100.35431908261323]",https://lh5.googleusercontent.com/p/AF1QipMgsgRXvzWRTz16Trk8SPfkJaGdQvfxupZvZAg9=w408-h306-k-no
place_a59a460f6184,Puncak Taruko,cat_LgHRkZdANPDP6ttv,"Koto Gadang, Kec. Iv Koto, Kabupaten Agam, Sumatera Barat",4.4,"[-0.3147278867718707, 100.34552214658162]",https://lh5.googleusercontent.com/p/AF1QipNW8YMWnu_TbJYaUdk_n5NMT-88IyExp0R7S4F_=w426-h240-k-no
place_45169faf0f73,Batang Tabik Waterpark,cat_oAsRjVBqyzml-tBA,"QM3F+CQH, Sungai Kamuyang, Kec. Luak, Kabupaten Lima Puluh Kota, Sumatera Barat",3.8,"[-0.24629436292527018, 100.67493794214046]",https://lh5.googleusercontent.com/p/AF1QipNIiBTA9f0pbsXOAq3UhQyDmGIaLPZ2JBuJv4po=w426-h240-k-no
place_faa30e8667fb,Goa Ngalau Indah,cat_LgHRkZdANPDP6ttv,"Pakan Sinayan, Kec. Payakumbuh Bar., Kota Payakumbuh, Sumatera Barat 26225",3.7,"[-0.25481469778439714, 100.60446101918406]",https://lh5.googleusercontent.com/p/AF1QipMGxd2-DVyFZHMT_tN_8himKoUJH-PoIQ67wP79=w408-h255-k-no
place_3149fbb6281a,Wisata Alam Aia Malanca,cat_LgHRkZdANPDP6ttv,"XMC7+4G9, Harau, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat",3.7,"[-0.024989888868121448, 100.66679256277395]",https://lh5.googleusercontent.com/p/AF1QipP_ImKT7j2aqlfKPZ_YSKVBaLWWr-SMl54lMekp=w408-h544-k-no
place_80f308dae3a2,Lembah Arau,cat_LgHRkZdANPDP6ttv,"VMQ7+XJQ, Jl. Raya Tarantang, Sarilamak, Kec. Harau, Kabupaten Lima Puluh Kota, Sumatera Barat 26271",4.4,"[-0.10994666947133772, 100.6641542158631]",https://lh5.googleusercontent.com/p/AF1QipPSCCKcC0_oe2J8_MxiDLmQ_9ziw22ihyoFbPep=w408-h305-k-no
place_a425c4475490,Batu Batikam,cat_NWLlqpq6cnjunZ5X,"Jl. Jenderal Sudirman No.160, Tuo, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27215",3.9,"[-0.46308101528221296, 100.55616250588595]",https://lh5.googleusercontent.com/p/AF1QipMSUSYeAWO2kkn8eFdOoiQhJiTh98EBvSMfMBvJ=w408-h271-k-no
place_0d20c37ff5bd,Benteng Van der Capellen,cat_NWLlqpq6cnjunZ5X,"GHWW+5CR Benteng van der capellen, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27241",3.8,"[-0.45433658702885066, 100.59661224361986]",https://cdn2.gnfi.net/gnfi/uploads/articles/shutterstock-1296661981-bac84807170b2a0b3aeec280c3cfee31.jpg
place_b3ae74c4d8ee,Danau Singkarak,cat_LgHRkZdANPDP6ttv,"Kec. X Koto Singkarak, Kabupaten Solok, Sumatera Barat",3.4,"[-0.6246762687498002, 100.54149902680366]",https://lh5.googleusercontent.com/p/AF1QipN6SgPt0pPgznOocP9yTFnvYiZdD8UwEsnKPXSl=w408-h283-k-no
place_d432961c2bbd,Gedung Indo Jolito,cat_NWLlqpq6cnjunZ5X,"GHVV+WR4, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27212",2.3,"[-0.45493680161238265, 100.59495123286763]",https://th.bing.com/th/id/OIP.-3SLbGMqxYMuyy90xteTjwAAAA?rs=1&pid=ImgDetMain
place_afb29792c18e,Istana Pagaruyung,cat_NWLlqpq6cnjunZ5X,"GJHC+FHJ, Jl. Sutan cat_LgHRkZdANPDP6ttv Bagagarsyah, Pagaruyung, Kec. Tj. Emas, Kabupaten Tanah Datar, Sumatera Barat 27281",3.3,"[-0.47108183053895225, 100.62263871607519]",https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Istano_Rajo_Basa_Pagaruyung.jpg/450px-Istano_Rajo_Basa_Pagaruyung.jpg
place_5890a318547c,Air Terjun Lembah Anai,cat_LgHRkZdANPDP6ttv,"G88Q+F6M, Singgalang, Kec. Sepuluh Koto, Kabupaten Tanah Datar, Sumatera Barat 27282",3.8,"[-0.48374542195960424, 100.3380835221556]",https://lh5.googleusercontent.com/p/AF1QipPaitpNyzF4HySXJETf0G6470aD30Etw6CvHKQ-=w408-h544-k-no
place_e5c629b71373,Mifan,cat_QCJZ9eD5PbAbDlv4,"Jl. Sutan Syahrir No.252, Silaing Bawah, Kec. Padang Panjang Bar., padang, Sumatera Barat 27118",4.3,"[-0.47360432870603647, 100.37489676355867]",https://lh5.googleusercontent.com/p/AF1QipPkFGlQ9OC8eKT3uijBd4mu-4cV_QOkpK8p4eyA=w408-h271-k-no
place_064921d49627,Panorama Tabek Patah,cat_LgHRkZdANPDP6ttv,"Tabek Patah, Kec. Tj. Baru, Kabupaten Tanah Datar, Sumatera Barat 27263",4.5,"[-0.31734244094018466, 100.53680825984941]",https://lh5.googleusercontent.com/p/AF1QipMu0_DNQtelAc_lUQGuXNOSUZ_IFXilu9j8bTUg=w408-h306-k-no
place_08fbe730cca7,Pusat Dokumentasi dan Informasi Kebudayaan Minangkabau,cat_NWLlqpq6cnjunZ5X,"Silaing Bawah, Kec. Padang Panjang Bar., Kota Padang Panjang, Sumatera Barat 27118",3.8,"[-0.4695261876405178, 100.37999666912242]",https://lh5.googleusercontent.com/p/AF1QipMb3Xj7uOW-hzGTSiBYfC1-2XLCFejqboBylA_k=w408-h306-k-no
place_4e76a09dd569,Rumah Gadang Kampai Nan Panjang,cat_NWLlqpq6cnjunZ5X,"FHG9+RV9, Balimbing, Kec. Rambatan, Kabupaten Tanah Datar, Sumatera Barat 27271",4.4,"[-0.5228627155816616, 100.57062675934068]",https://lh5.googleusercontent.com/p/AF1QipPN8ow2o219GAtJcXpuCQJC7eHTWBqHt_blfYY=w408-h306-k-no
place_05ffc9e37a3d,Puncak Pato,cat_LgHRkZdANPDP6ttv,"Batu Bulek, Kec. Lintau Buo Utara, Kabupaten Tanah Datar, Sumatera Barat 27294",4.4,"[-0.38029072782309914, 100.66018086170408]",https://lh5.googleusercontent.com/p/AF1QipNVXra1F6FMWJ75Klk4JwE1D7rQZtniYQJPp1k=w426-h240-k-no
place_f5ee39464265,Taman Nasional Kerinci Seblat,cat_LgHRkZdANPDP6ttv,"Lubuk Gadang Sel., Kec. Sangir, Kabupaten Solok Selatan, Sumatera Barat 27778",4.1,"[-1.7040920418291343, 101.26938834771397]",https://img.antaranews.com/cache/1200x800/2020/09/30/tnkerinciseblat_official_20200930_151028_0_1.jpg.webp
place_420bd19c9d84,Puncak Gunung Kerinci,cat_LgHRkZdANPDP6ttv,"8737+6QW, Lubuk Gadang Sel., Kec. Sangir, Kabupaten Kerinci, Jambi",3.9,"[-1.695842487604126, 101.26419135154082]",https://lh5.googleusercontent.com/p/AF1QipMxudGXjB5f9U33zCtDB5PJ0g5G-OSyFZTyMoJV=w418-h240-k-no
place_db41f7e0bbb5,Janjang seribu Sulit Air,cat_QCJZ9eD5PbAbDlv4,"9MH5+GJ4, Sulit Air, Kec. X Koto Diatas, Kabupaten Solok, Sumatera Barat 27355",4.4,"[-0.6210108076858933, 100.65950268212576]",https://assets.kompasiana.com/items/album/2021/07/02/1-sportourism-id-60de7ddf06310e430b617022.jpg?t=o&v=770
place_7cc960e4239d,Kebun Teh Danau Kembar,cat_LgHRkZdANPDP6ttv,"XM8M+4XX, Jl. Padang - Alahan Panjang, Air Batumbuk, Kec. Gn. Talang, Kabupaten Solok, Sumatera Barat 27365",3.6,"[-1.0015093293863482, 100.68156110349055]",https://lh5.googleusercontent.com/p/AF1QipMFPtl-IOszXFJU7DWv0I19UgIa-QzsMBdsTlcE=w408-h306-k-no
place_92ea225b60d4,Gunung Kerinci,cat_LgHRkZdANPDP6ttv,"Lubuk Gadang Sel., Kec. Sangir, Kabupaten Solok Selatan, Sumatera Barat",3.6,"[-1.6956370830385539, 101.26425243068347]",https://assets.promediateknologi.id/crop/0x0:0x0/0x0/webp/photo/jambiline/2023/05/6225a1a85b09c.jpg
place_9fa8b0b04368,Kebun Teh Solok Selatan,cat_LgHRkZdANPDP6ttv,"C6PG+6P2, Lubuk Gadang Sel., Kec. Sangir, Kabupaten Solok Selatan, Sumatera Barat 27778",4.1,"[-1.5643929748906746, 101.22719504821497]",https://lh5.googleusercontent.com/p/AF1QipNOMKoRIb0J97TcdAbqo_ST4pnd8hHe1q22eYFR=w408-h306-k-no
place_66ea115ed13c,Kebun Pinang,cat_QCJZ9eD5PbAbDlv4,"H25P+HJ, Pakan Rabaa, Kec. Koto Parik Gadang Diateh, Kabupaten Solok Selatan, Sumatera Barat 27776",3,"[-1.4367838643399466, 101.03955388318103]",https://lh5.googleusercontent.com/p/AF1QipMG4lkwuYRsRPZgog_mYUN7AoNRZPIaUvdwH4W6=w426-h240-k-no
place_7f721f1f26fd,Seribu Rumah Gadang,cat_NWLlqpq6cnjunZ5X,"G385+5PR, Koto Baru, Kec. Sungai Pagu, Kabupaten Solok Selatan, Sumatera Barat 27776",3.7,"[-1.4813008440051807, 101.06076684028766]",https://lh5.googleusercontent.com/p/AF1QipO4ShJIyRKr83c0pqTMHhsNpBkAo15fxKvdvrZi=w408-h306-k-no
place_d92616190826,Air Terjun Bayang Sani,cat_LgHRkZdANPDP6ttv,"QHG9+G28, Koto Berapak, Kec. Bayang, Kabupaten Pesisir Selatan, Sumatera Barat 25652",3.3,"[-1.223539804160491, 100.56924866949264]",https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhcketuIBNAucLo7GJpZG7Z1H0NtYy-XLDzvcUaHKH1hFEN9VQGg6sckrMu-9S5PWd5IbFGVNKzuwlNEkG4TwJqSdW3hxhjN8V_fms6bgssAGBBMKs5L70vNgmMgdPbn4TE8EfrFAXQpMo/s640/IMG-20161006-WA0117.jpg
